,name,place_id,types,lat,lng,rating,user_ratings_total
155,草山月世界,ChIJe5OuuLxvbjQRvswl-rUXkqQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9871857,120.42424009999998,0.0,0.0
156,草山月世界大峽谷,ChIJQYI4fc5objQRC29_uE9aaPE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.985992,120.4421863,4.0,322.0
157,內門木柵吊橋,ChIJC3JqwfFobjQRwaNfMxF8IZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9809754,120.4714799,3.8,79.0
158,石厝登山步道,ChIJqXt6CO5objQRWRxyHirRQuY,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9831717,120.4700617,3.4,18.0
159,烏山台灣彌猴保護區,ChIJ_W0kKYpdbjQRYedXAfKkX6U,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0252434,120.4955982,4.3,1230.0
160,圓潭農庒,ChIJH0QdgJRpbjQRlRGCI7Gudt8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.93323,120.502049,4.2,70.0
161,台江獨木舟體驗中心,ChIJBdGLtsHYbTQR17ehOwM8otU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.015725,120.1315854,4.5,10.0
162,四草湖,ChIJgZgPlZTYbTQRPxZ71cOH8-U,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",23.0193876,120.1374079,4.4,106.0
163,四草親水公園,ChIJv9CLMuvYbTQROk3djShfzts,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0189694,120.13566670000002,3.7,15.0
164,北汕尾媽祖宮鹿耳門天后宮,ChIJQwtjhvfYbTQRL3Gv_yRSotk,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0372099,120.1244579,4.6,4930.0
165,鹽田生態文化村,ChIJBQEm4Y3YbTQRxGdhaUH04C8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0260216,120.14127240000002,3.5,585.0
166,歐洲古董臻時館,ChIJv8HPl9h1bjQRvpoisovnylM,"['tourist_attraction', 'museum', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",22.9714274,120.1955411,4.4,57.0
167,警察新村彩繪村,ChIJs-is9NN1bjQRJGL0j4PE0IQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.974814,120.200774,3.7,272.0
168,鹽埕出張所,ChIJTTWFCMR1bjQRpyrxFzCQ1lM,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9677545,120.1880197,4.0,124.0
169,台南市金華公園,ChIJmW90-th1bjQRLD9exHN3aVo,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.980668,120.190215,4.0,299.0
170,大成公園,ChIJIeU4KNd1bjQRgjq1EU-V3lw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9766006,120.1963712,4.2,56.0
171,海口人生-四鯤鯓駐地工作站,ChIJ41n6xJR1bjQRlqaHREKNMjY,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9589164,120.1721598,5.0,2.0
172,永華公園,ChIJie-1EnV2bjQRYmU6dB677gE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9853396,120.1840997,3.8,16.0
173,竹溪寺,ChIJMWkT9Cp0bjQRjAUrSw3QTLQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9773396,120.2084909,4.2,310.0
174,客家文化會館,ChIJlwh-yXl2bjQRZt8_E4wcMuE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9852289,120.1945776,4.0,128.0
175,古都兒童樂園,ChIJjUaBJIB2bjQR2NtEzrHzDOs,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9788601,120.205383,4.2,38.0
176,臺南運動公園,ChIJwzONAYB2bjQRd8Apx4y7eAM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9797734,120.2052045,4.1,2457.0
177,臺南市立體育公園,ChIJYUOHBoJ2bjQRmGpX-vM22xc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.9759334,120.2098503,4.2,1089.0
178,台南開心有機農場採草莓,ChIJVVVVVch1bjQR7nuSMcYTk2A,"['tourist_attraction', 'point_of_interest', 'establishment']",22.950583,120.194774,3.9,252.0
179,臺南市忠烈祠,ChIJ44vmJ4J2bjQRxh0oRklM-fk,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9803165,120.2110249,3.5,64.0
180,法華寺,ChIJS1LXtIZ2bjQRE0vIwxsPDXg,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.98378469999999,120.2093403,4.4,209.0
181,臺灣府城 巽方砲台,ChIJ9-VOB5t2bjQR3OnJZAmPBro,"['tourist_attraction', 'point_of_interest', 'establishment']",22.984267000000006,120.219477,3.5,94.0
182,大東夜市,ChIJPUnSeZt2bjQRbdloDIos_Po,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9826132,120.2193412,4.3,20731.0
183,三角公園,ChIJk8pVFJt2bjQRiP5PEWiBoY4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9834484,120.2181705,3.9,250.0
184,原臺南州立農事試驗場宿舍群(丙種官舍),ChIJm1E9rZt2bjQRTmXHXgs320g,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9842532,120.2200331,4.2,177.0
185,裕敬公園,ChIJxzzIjq52bjQRETCVxqIn87E,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9790278,120.2440587,3.9,97.0
186,文聖公園,ChIJm-zpKLB2bjQR9v9YWedxOsI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9829623,120.2425259,4.1,776.0
187,土庫休閒自行車道,ChIJxUq_x0hxbjQRsNFNnRC2Q_c,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9846889,120.2612564,3.1,74.0
188,新化老街,ChIJHWTFiXpwbjQRSnel5LNZHGM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0352429,120.30824540000002,3.9,5140.0
189,新化街役場（用餐評論請至-街役場古蹟餐坊）,ChIJVRhSInpwbjQRgD-zOBoWRWs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.038276,120.3073319,4.0,1487.0
190,楊逵文學紀念館,ChIJjXUhGHpwbjQRFJQ7yO9xumU,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.038039,120.3076802,4.1,338.0
191,日式宿舍群,ChIJlTx8BXBwbjQR-TpLXwGpFlM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0333954,120.3095144,4.0,732.0
192,360。 日出亭,ChIJE2Zy-hZvbjQRSbMoj-Cq4CE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9954033,120.41035,4.3,187.0
193,青瓜寮攔砂霸,ChIJ_bV4X8lobjQR74SzMKcH310,"['tourist_attraction', 'point_of_interest', 'establishment']",22.990059,120.441548,5.0,1.0
194,山尾埤登山步道,ChIJ6VhIK5JobjQRtfzR5R5vjd8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.994473100000004,120.4687494,3.8,23.0
195,金光山厚德紫竹寺,ChIJbxRXILxnbjQRLboNrx3eKyQ,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0301658,120.500798,4.3,1947.0
196,美濃杉林花海,ChIJ4znnrYFCbjQRuat3a-LEuyk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9570606,120.53015159999998,4.1,692.0
197,高雄杉林黃家伙房,ChIJt-PCuoNCbjQRU-_yK_E9y14,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9603941,120.5321496,4.1,36.0
198,袖珍版亞馬遜河,ChIJmcQYTOvYbTQRV1dYKJGbHaY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0200643,120.1355004,4.5,43.0
199,台南市二二八紀念公園,ChIJ3-drMHN2bjQRwxe7jwPVVOc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.99156,120.1826689,3.6,81.0
200,臺南市兒福中心-兒童館,ChIJPeFUym12bjQRrbPTPws2OBA,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9913348,120.1865288,4.4,653.0
201,台南聖教會 Tainan Holiness Church,ChIJmfXng212bjQR3SFvWcn61m8,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9947975,120.1851333,4.7,519.0
202,水萍塭公園,ChIJVwLOQXd2bjQRF-y5W063HHw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.986210600000003,120.1934368,4.1,5360.0
203,石珠公園,ChIJiwDT4Qp2bjQRQ8Ptpwm2Psg,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9874094,120.1803875,4.1,50.0
204,石頭公園,ChIJW1XN_eF1bjQRm78ewleItyY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9852171,120.1764789,4.0,94.0
205,新藝市集,ChIJZ2jpi3F2bjQRROnkUyqHKyE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9920761,120.187418,0.0,0.0
206,藍晒圖文創園區,ChIJtbdB0Xt2bjQR1IE4qcWD-lg,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",22.987102,120.19734540000002,4.2,20439.0
207,新松金樓遺址,ChIJKYLqfnB2bjQR_At7eNPf0r8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9903604,120.1933056,0.0,0.0
208,康樂市場,ChIJd6IdK2V2bjQRg02nT99aidQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.992289000000003,120.1962659,3.9,212.0
209,台南林百貨,ChIJrZJc4GJ2bjQRa3BRyIgtRcM,"['department_store', 'tourist_attraction', 'point_of_interest', 'store', 'establishment']",22.9917925,120.2025232,4.3,18159.0
210,文創plus 台南創意中心,ChIJ8Q1AaX12bjQRyzRE5ckbBbI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9888336,120.2042058,4.2,367.0
211,嘉南農田水利會,ChIJrx3iqWJ2bjQRiBcwUBqAvMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9906984,120.205098,4.0,32.0
212,葉石濤文學紀念館,ChIJ77e_NH12bjQRvE_q25BxhpU,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9909424,120.2036922,4.2,308.0
213,奎樓書院,ChIJl9BtoIh2bjQRumr06jfQhDE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9894449,120.209549,3.8,37.0
214,原嘉南大圳組合事務所,ChIJBTYnqmJ2bjQR_K91emJyRxI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9905684,120.20506129999998,4.0,12.0
215,六合境清水寺,ChIJX7pbOYh2bjQReRIgFnzFSU4,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",22.991725,120.2061844,4.4,45.0
216,新心生活藝術館,ChIJbzTJzpF2bjQRdG78w5-HFyE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.990703,120.217584,4.3,45.0
217,東寧運動公園,ChIJoTIBg5Z2bjQRoVzPyztKEyc,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9913922,120.2247529,4.1,884.0
218,千禧公園,ChIJU6TYhbB2bjQR2ykjNUH6mls,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9859668,120.2403567,4.1,175.0
219,九號公園,ChIJncrXQI52bjQRoTDStBl3lC0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.991971,120.215037,4.1,497.0
220,關聖里,ChIJtQST8rN2bjQRvCfYAwy5MyI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.98617759999999,120.2467239,3.9,177.0
221,鯽潭橋,ChIJH3NcWrV2bjQRNkv-WyhKFMo,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9910889,120.250441,3.3,12.0
222,TJCOS台鉅美妝觀光工廠,ChIJ4QHDj0lxbjQRdo0g5kSkiJg,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.988605,120.25708600000002,4.1,3336.0
223,郭姓祖祠－郭光侯古宅,ChIJX-e9UxFxbjQREzX8EX43PcQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.991026100000006,120.2803695,4.5,19.0
224,新化武德殿,ChIJdRBEqXpwbjQRpbG_yecjX6c,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0334213,120.3087144,4.1,1649.0
225,綠谷西拉雅,ChIJ7TonbJNvbjQRxn99JHN_Zjk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0160751,120.3685302,4.0,963.0
226,巨鱷觀景點,ChIJL4XTNrNobjQRwaPJWHRw0Ho,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0023899,120.436278,2.9,35.0
227,白水泉瀑布,ChIJK_MykRNdbjQRSAdmGQSfoko,"['tourist_attraction', 'point_of_interest', 'establishment']",23.01948699999999,120.5547659,3.1,33.0
228,高雄杉林月美里樂善堂惜字亭,ChIJ-dr7pHhCbjQRb5_B2cbuifA,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9482028,120.5284739,5.0,1.0
229,高雄杉林上平里辰峰寺敬字亭,ChIJcRYRU7xCbjQR_Oz8zWzj8R0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9756125,120.5427808,3.0,4.0
230,葫蘆雕刻藝術館,ChIJMd8aHM1CbjQRR4dlCkj3TRI,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9889421,120.5595895,4.3,30.0
231,曾文溪口濕地,ChIJYRuEsdXbbTQRFKHYNtmdYW0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0519287,120.068364,4.1,31.0
232,台灣之門鹿耳門,ChIJPRDhHPbYbTQR2MT9fUjmlRw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.037076100000004,120.1214125,4.4,44.0
233,四草野生動物保護區,ChIJ8x-_7ozYbTQRRbbeX8wOtTY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0295254,120.1377126,4.1,169.0
234,安平運河公園,ChIJ78Bw8RF2bjQRVL-SvfrmB7s,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.997428,120.17573590000002,4.2,506.0
235,札哈木原住民公園,ChIJpQ8HkgN2bjQRsbJO8mMmw00,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9949517,120.1640026,3.9,661.0
236,安平鄉土文化館,ChIJP03l3hx2bjQRy9TGtn5FMOk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0002954,120.1624122,4.2,59.0
237,劍獅公園,ChIJ_QqN2xp2bjQRZes212P31iY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9988397,120.1681548,3.9,316.0
238,安億橋下河底觀景步道,ChIJ_WkWTgN2bjQRuexM5cX2y_o,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9982865,120.1638145,3.2,257.0
239,鄉飲大賓主題館,ChIJ09Aa5Bx2bjQR8GTGcp7Zg8I,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",23.0010054,120.1622252,2.8,4.0
240,湖美麗景公園,ChIJDT6fkRR2bjQR60SrENtW-NY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.002756,120.1829973,4.0,156.0
241,兌悅門,ChIJfZcDzWd2bjQR02aNvuVt9ks,"['tourist_attraction', 'point_of_interest', 'establishment']",23.00070059999999,120.1943685,4.3,640.0
242,臺郡三郊水仙宮,ChIJwRyTJ2R2bjQRtvAFmP9ZEGk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.99670619999999,120.1982049,4.4,123.0
243,原臺南運河海關,ChIJs7wv6292bjQRpoZPNQ_FduI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9963361,120.1925269,4.1,34.0
244,台南 東寧文旅 (海安路.國華街.正興街.台南美食),ChIJITstV2R2bjQRTY8uefANrUc,"['tourist_attraction', 'lodging', 'food', 'point_of_interest', 'establishment']",22.994988100000004,120.1969855,4.1,535.0
245,金華府,ChIJm0DtKmR2bjQRfdtZDkGqHaU,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.997391,120.196582,4.3,56.0
246,樂暢居茄苳入製作維修,ChIJPVcRpGh2bjQRlfIGnDlYKuc,"['tourist_attraction', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",22.999146,120.193139,5.0,2.0
247,五條港歷史區域地方文化館,ChIJhy_3gWZ2bjQRWnuAsu6rUro,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9974854,120.1967932,4.2,9.0
248,臺灣祀典武廟,ChIJ_3sZgmF2bjQRJqNT18Vuoa0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9966588,120.20226940000002,4.6,2801.0
249,開基玉皇宮,ChIJf_iGlop2bjQRE8tKT1uYg-A,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.999877800000004,120.2069933,4.6,3673.0
250,大觀音亭,ChIJR1k1iIp2bjQRTd20p8ZZ7-M,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9984954,120.206129,4.6,2220.0
251,國立成功大學綠色魔法學校 綠建築示範基地,ChIJYy4JffJ2bjQR9qo2QcXG-bU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0015754,120.2160821,4.4,625.0
252,日軍臺灣步兵第二聯隊營舍,ChIJ77Z_4pJ2bjQR824lbWr2DqU,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9996542,120.2164005,4.0,21.0
253,國立成功大學榕園,ChIJA8Fcl_J2bjQRq2u0GBY3__U,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0003294,120.21615990000002,4.6,2978.0
254,臺灣府城隍廟,ChIJe4vW44h2bjQRAnoOP1_0hTw,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9919878,120.2090649,4.6,538.0
255,東嶽殿,ChIJc6dZvoh2bjQRV5gSTtjYA4k,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9905068,120.20934309999998,4.5,1359.0
256,阿里巴巴機車出租-台南二店(台南租機車）,ChIJQ5IFI_J2bjQRbsVn03L7cME,"['car_rental', 'tourist_attraction', 'travel_agency', 'car_repair', 'point_of_interest', 'establishment']",23.00009189999999,120.21177620000002,4.6,1270.0
257,千畦種子博物館,ChIJ5bF_ecJ2bjQR0AK5Dn7KFD4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0037146,120.2285456,3.9,1277.0
258,永康公園,ChIJddWIPc52bjQR4yPHlXrafG4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.002754,120.244039,4.2,1513.0
259,平實公園,ChIJiYJX8cZ2bjQRm80ovBG2wM8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9960764,120.23634409999998,4.3,1221.0
260,東和公園,ChIJ9eReGut2bjQRS6noDtTxD6Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9988652,120.225174,4.4,16.0
261,南瀛眷村文化館,ChIJ_Y_hdMV2bjQRERkuwOMcFJ0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0023185,120.238401,3.9,91.0
262,zero zero 拆車夢工廠,ChIJOzx60s53bjQRE5T2gxLR6Vw,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9990458,120.2491182,4.9,2409.0
263,立康中草藥產業文化館,ChIJe4QQVp9wbjQRmaT07ePzwx4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.046035,120.274197,3.7,2066.0
264,鄭成功墓址紀念碑,ChIJi-PwxD93bjQRF_RGDOPAI7s,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0368136,120.2289136,3.6,78.0
265,台南市兒童科學館,ChIJY8dGjfN2bjQRtDCkC0cyp-A,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.003628,120.211445,4.2,652.0
266,梁道故居,ChIJz2vED3pwbjQR9ZQAlspjbmM,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.037669,120.308294,4.5,11.0
267,噶瑪噶居寺,ChIJmTMgo_pxbjQRsP_qL-XUEto,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.053242800000003,120.398826,4.5,1119.0
268,五峰山野生獼猴保育區,ChIJb0vxkMdnbjQRSZd7w1B-WfU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.024873,120.495405,3.8,17.0
269,桃花心木林步道,ChIJ6w14MbVnbjQRT7wJb20GKA8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0303611,120.482245,3.2,5.0
270,刣牛湖山,ChIJmez_bnxnbjQRSBbbihLE5-k,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0485047,120.523055,4.2,110.0
271,烏山健康步道,ChIJ3WcYTclnbjQRI1uq5QJGxgA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.027947,120.5027178,4.2,56.0
272,紅烏頂土雞餐廳,ChIJPzWxjLxnbjQRx6JmsLFvSQQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0323049,120.4988315,4.1,42.0
273,七股海堤,ChIJnxFcMzjabTQRaTK9PpRgMHU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0674832,120.0462302,4.5,95.0
274,新浮崙汕,ChIJwaJFhkjabTQR9bVJDhJGsnE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.067179,120.040291,4.0,1.0
275,鄭成功紀念公園,ChIJ8RmRckvYbTQRFxxONYK-_cQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0587566,120.1148252,3.4,133.0
276,媽祖宮九塊厝生態園區,ChIJfxKEWljYbTQRpuU48PDGOIY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0428417,120.12708909999998,4.5,20.0
277,正統鹿耳門聖母廟,ChIJ9dOdnz7YbTQRJkhAq2apnGE,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0680234,120.12724140000002,4.6,2274.0
278,連雅堂紀念公園,ChIJO2FICl52bjQRYVlOMhA63pg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0033439,120.199481,3.7,396.0
279,臺南西華堂,ChIJVyiZT4t2bjQRsCQBm8q5O7Q,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9994222,120.2100104,4.2,86.0
280,勝安香草運動公園,ChIJV1IZ2_F2bjQRQ57Q9iTwy0w,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.00596879999999,120.21604109999998,3.8,142.0
281,臺灣府城 大北門(拱辰門)遺址,ChIJY_VcD_N2bjQRWrK3ll64v4c,"['tourist_attraction', 'point_of_interest', 'establishment']",23.001669,120.212979,4.2,44.0
282,Zongye Old Street,ChIJMT-UzIp2bjQRmeE81sbYINY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0009377,120.2071313,3.9,38.0
283,小東公園,ChIJx_b1Nep2bjQRquoby45HTrI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0011694,120.2257725,4.1,1471.0
284,三分子日軍射擊場遺址,ChIJYQgeeg93bjQR_g6Udr3JMJw,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.00391819999999,120.22750320000002,3.0,1.0
285,永康公七公園,ChIJu4TYldx2bjQR1Dxr41Qj_eM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0074401,120.23288,3.9,224.0
286,阿勃勒黃金步道,ChIJ5adWxet2bjQR6HvcQVZlzQU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0016659,120.2245671,4.0,47.0
287,開元公園苦楝樹,ChIJVQmsleh2bjQRYbq-6TXyKE4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0066883,120.2240274,4.2,114.0
288,國立臺灣歷史博物館 (8/21-9/14年度整修休館),ChIJC7CiCuJ5bjQR0UEDGKs4KF0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0583737,120.23498390000002,4.4,8513.0
289,臺南左鎮化石園區,ChIJQ9W8A6plbjQRGDjCdnI9f9M,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.06425549999999,120.3891486,4.4,7083.0
290,李家古厝,ChIJr7VOoUJvbjQRNAcg9NFRF1Y,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0093892,120.4165168,3.8,23.0
291,金光山財神廟,ChIJHfyVz5lnbjQRxdh8lu19fOE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.034416500000006,120.5080005,4.1,307.0
292,金宗禪寺,ChIJwYW9WJ5nbjQR4Hrc0B35pZc,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0417105,120.5087496,4.5,35.0
293,黑面琵鷺棲息地,ChIJM0pD67nQbTQRZOYawJWFLhY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.07177729999999,120.05272859999998,3.6,11.0
294,第三賞鳥亭,ChIJWwSLPxXabTQRJLRmXd7KS0o,"['tourist_attraction', 'point_of_interest', 'establishment']",23.07891499999999,120.0447573,4.3,32.0
295,第一賞鳥亭,ChIJj46vDxfabTQRyljqiuFI2Pg,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0790863,120.0529404,4.3,493.0
296,黑面琵鷺第二賞鳥亭,ChIJXxHLBRfabTQRmm6AFjaErBE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0790102,120.0526284,4.5,22.0
297,黑面琵鷺野生動物保護區,ChIJv0RnnzrabTQRmFHvy8-vjlQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0791864,120.0530959,4.4,601.0
298,熱蘭遮城博物館(永漢民藝館),ChIJnfrSER12bjQRtbLFKgpnJJg,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0012583,120.16017,4.4,122.0
299,安平天主教文物館,ChIJH2e4Ux12bjQRbRUBSydV5yE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9999975,120.1589645,3.7,9.0
300,四聯境普濟殿,ChIJtVJ6zWZ2bjQRfxOI8R_fo9E,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9988217,120.1991605,4.6,1002.0
301,風神廟,ChIJNaqC2mV2bjQREZmy3DOVuYI,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",22.997113100000004,120.1957301,4.4,206.0
302,和順公園,ChIJTwPHRF52bjQRc7dZNBW8s1Y,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0038331,120.201242,4.0,121.0
303,鴨母寮市場,ChIJBx45LWB2bjQR5lvevXw5djs,"['tourist_attraction', 'point_of_interest', 'establishment']",22.998881,120.204609,4.1,3143.0
304,鎮轅境頂土地公廟,ChIJ2eCYLfV2bjQRAn-Bp7va8Wk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.000789,120.207354,4.7,195.0
305,郭柏川紀念館,ChIJKWp_UvR2bjQR99dsZhUwC2s,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0037392,120.2080629,4.6,36.0
306,振興公園,ChIJUUmRvEl3bjQROx9IPyOyKh4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0066297,120.2231262,4.2,204.0
307,開元公園（美國學校）,ChIJB7ThT-92bjQRW4QslNBM69s,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0073991,120.221441,4.2,115.0
308,小橋公園,ChIJo7ST-iN3bjQRwNB-CHN5x7s,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.022529100000003,120.233504,4.0,582.0
309,臺灣府城 小東門段城桓殘蹟,ChIJQWUDP-12bjQR9DikaW1dJUg,"['tourist_attraction', 'point_of_interest', 'establishment']",22.999451500000006,120.218255,4.3,165.0
